time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,shortwave_radiation_sum,sunshine_duration,weather_code,target
2022-03-30,40.3,20.9,30.9,39.4,18.6,46,11,23,7.2,16.6,281,0.0,0.0,0.0,0.0,24.18,41898.9,0,39.9
2022-03-31,40.8,22.5,31.7,39.9,21.3,47,11,26,8.3,16.6,220,0.0,0.0,0.0,0.0,24.08,41886.85,0,40.0
2022-04-01,39.2,23.2,31.2,40.0,20.7,32,18,26,8.5,17.2,303,0.0,0.0,0.0,0.0,23.95,41619.19,0,37.3
2022-04-02,39.1,21.5,30.1,37.3,19.6,38,9,22,9.9,18.1,312,0.0,0.0,0.0,0.0,24.75,42119.44,0,39.6
2022-04-03,40.8,21.4,31.1,39.6,19.4,47,8,21,9.2,18.6,272,0.0,0.0,0.0,0.0,24.65,42108.18,0,38.6
2022-04-04,41.0,21.7,31.3,38.6,18.4,24,6,14,11.0,21.3,279,0.0,0.0,0.0,0.0,25.21,42353.4,0,40.0
2022-04-05,40.5,21.5,30.7,40.0,19.0,30,9,19,9.9,19.5,291,0.0,0.0,0.0,0.0,24.81,42086.23,3,39.5
2022-04-06,40.8,21.5,31.7,39.5,19.0,32,8,19,9.1,18.6,296,0.0,0.0,0.0,0.0,24.88,42075.51,2,40.1
2022-04-07,40.8,21.2,31.3,40.1,19.0,33,8,18,8.4,15.4,270,0.0,0.0,0.0,0.0,24.86,42064.95,3,39.4
2022-04-08,42.0,21.6,31.9,39.4,19.3,33,7,17,10.7,21.3,270,0.0,0.0,0.0,0.0,25.16,42568.56,0,40.2
2022-04-09,42.8,21.3,32.4,40.2,18.3,30,7,16,10.1,20.8,258,0.0,0.0,0.0,0.0,25.16,42301.44,0,40.8
2022-04-10,42.8,24.6,33.7,40.8,21.5,24,8,16,12.8,23.3,303,0.0,0.0,0.0,0.0,24.92,42291.43,0,41.8
2022-04-11,42.9,24.5,33.3,41.8,21.9,43,9,20,8.6,17.7,279,0.0,0.0,0.0,0.0,24.96,42539.24,3,42.2
2022-04-12,43.3,24.5,33.8,42.2,22.3,43,7,21,7.8,14.1,11,0.0,0.0,0.0,0.0,24.27,40083.16,3,43.2
2022-04-13,41.7,25.8,33.1,43.2,26.4,69,16,37,7.5,16.3,339,0.0,0.0,0.0,0.0,22.26,42003.68,3,39.6
2022-04-14,41.4,24.5,32.6,39.6,21.8,30,8,18,14.3,26.8,283,0.0,0.0,0.0,0.0,24.39,42903.16,2,39.4
2022-04-15,41.0,24.0,33.1,39.4,21.6,30,10,18,11.2,19.7,289,0.0,0.0,0.0,0.0,23.49,42501.52,1,40.8
2022-04-16,40.9,24.8,33.2,40.8,22.6,32,9,19,9.8,19.2,292,0.0,0.0,0.0,0.0,23.9,42492.45,3,40.9
2022-04-17,42.5,23.6,33.3,40.9,20.8,32,6,17,10.2,19.0,333,0.0,0.0,0.0,0.0,25.71,43055.9,0,41.8
2022-04-18,43.5,24.2,33.8,41.8,21.6,28,9,18,9.3,19.2,279,0.0,0.0,0.0,0.0,24.4,41203.73,2,41.6
2022-04-19,43.5,26.8,35.2,41.6,24.5,27,10,17,11.0,21.3,299,0.0,0.0,0.0,0.0,24.35,42670.0,1,40.7
2022-04-20,43.3,29.0,35.7,40.7,26.1,26,9,17,12.7,24.6,307,0.0,0.0,0.0,0.0,25.22,42578.19,3,43.1
2022-04-21,40.3,26.6,32.8,43.1,25.5,66,14,34,14.2,31.5,35,0.1,0.1,0.0,1.0,22.1,36649.75,51,39.2
2022-04-22,39.7,26.0,33.1,39.2,26.3,52,13,29,7.6,17.4,285,0.0,0.0,0.0,0.0,24.39,42401.23,2,40.9
2022-04-23,41.5,26.1,33.7,40.9,24.7,37,11,21,10.1,20.6,299,0.0,0.0,0.0,0.0,24.97,42335.16,0,39.0
2022-04-24,41.5,24.6,33.6,39.0,22.5,31,7,18,13.4,24.6,298,0.0,0.0,0.0,0.0,25.28,42732.85,0,39.9
2022-04-25,41.8,25.7,34.3,39.9,23.3,27,10,18,11.2,22.4,281,0.0,0.0,0.0,0.0,25.32,42204.48,0,41.4
2022-04-26,41.7,25.0,34.0,41.4,23.3,35,11,20,9.4,18.3,288,0.0,0.0,0.0,0.0,24.47,42364.61,1,40.9
2022-04-27,43.5,24.5,34.3,40.9,22.9,36,8,19,12.3,24.2,279,0.0,0.0,0.0,0.0,25.23,42520.5,0,43.3
2022-04-28,44.0,25.5,35.2,43.3,23.7,32,8,17,8.9,18.8,294,0.0,0.0,0.0,0.0,25.41,42446.0,0,42.4
2022-04-29,44.8,25.7,36.2,42.4,23.9,31,9,15,13.4,23.9,283,0.0,0.0,0.0,0.0,24.82,41886.52,2,42.4
2022-04-30,44.2,28.1,36.1,42.4,25.5,32,8,17,14.8,26.2,290,0.0,0.0,0.0,0.0,24.81,42125.3,1,43.7
2022-05-01,39.9,27.5,33.1,43.7,28.8,71,17,41,13.4,24.8,81,0.0,0.0,0.0,0.0,22.09,37230.2,3,40.8
2022-05-02,38.9,27.2,33.2,40.8,28.1,62,23,38,16.0,30.6,87,0.5,0.5,0.0,1.0,22.88,40660.36,53,44.2
2022-05-03,41.2,27.1,32.6,44.2,27.7,64,24,44,13.7,31.3,67,0.3,0.3,0.0,1.0,22.88,38289.05,51,43.5
2022-05-04,41.0,26.0,33.2,43.5,28.7,69,17,45,11.1,21.9,77,0.0,0.0,0.0,0.0,21.82,40987.64,2,41.9
2022-05-05,40.6,26.9,33.5,41.9,28.9,64,18,39,9.6,17.9,39,0.0,0.0,0.0,0.0,23.36,41411.13,1,40.5
2022-05-06,39.9,27.1,33.6,40.5,29.8,63,17,37,12.2,22.6,20,0.0,0.0,0.0,0.0,23.08,41565.31,2,41.3
2022-05-07,40.7,26.6,33.8,41.3,29.1,67,14,34,12.5,21.0,38,0.0,0.0,0.0,0.0,22.92,41918.49,2,42.4
2022-05-08,41.3,27.9,34.2,42.4,29.1,53,14,35,11.8,21.7,73,0.0,0.0,0.0,0.0,21.92,41662.59,2,41.8
2022-05-09,39.5,27.2,33.6,41.8,30.0,64,26,44,9.9,19.7,59,0.0,0.0,0.0,0.0,23.14,41482.31,1,42.7
2022-05-10,39.7,28.8,34.1,42.7,31.2,62,26,45,9.4,19.0,54,0.0,0.0,0.0,0.0,23.08,41168.64,1,42.0
2022-05-11,39.3,29.3,34.3,42.0,32.0,59,31,45,11.0,22.4,40,0.0,0.0,0.0,0.0,22.75,41314.81,1,44.1
2022-05-12,42.6,28.9,35.7,44.1,32.6,64,18,39,12.0,23.5,26,0.0,0.0,0.0,0.0,22.6,39592.71,3,43.7
2022-05-13,46.2,29.0,37.6,43.7,32.4,64,7,29,20.1,35.8,329,0.0,0.0,0.0,0.0,23.13,41757.39,3,46.0
2022-05-14,46.3,28.8,37.6,46.0,27.7,33,8,18,12.4,22.4,346,0.0,0.0,0.0,0.0,24.87,42175.35,0,45.6
2022-05-15,46.7,29.9,38.1,45.6,32.0,54,7,24,12.8,23.9,235,0.0,0.0,0.0,0.0,24.62,41476.55,3,43.0
2022-05-16,44.4,32.2,37.7,43.0,30.5,35,11,19,13.4,25.5,267,0.0,0.0,0.0,0.0,22.35,38275.29,3,42.0
2022-05-17,43.3,28.0,36.1,42.0,25.8,25,9,15,10.1,23.0,285,0.0,0.0,0.0,0.0,25.03,41955.58,2,43.7
2022-05-18,43.3,28.8,36.2,43.7,29.1,48,10,27,13.9,26.2,352,0.0,0.0,0.0,0.0,21.89,40314.78,3,43.0
2022-05-19,44.3,28.5,36.5,43.0,29.2,50,9,25,14.1,24.4,286,0.0,0.0,0.0,0.0,23.98,41588.3,1,43.7
2022-05-20,46.0,28.0,37.7,43.7,26.7,50,9,20,11.4,22.8,308,0.0,0.0,0.0,0.0,24.35,41943.79,1,43.4
2022-05-21,42.5,29.4,35.5,43.4,32.3,64,14,35,14.2,27.3,52,0.0,0.0,0.0,0.0,21.77,39600.0,3,40.4
2022-05-22,41.2,30.4,35.5,40.4,28.7,41,16,24,16.3,29.3,298,0.0,0.0,0.0,0.0,21.69,37484.91,3,41.5
2022-05-23,39.4,26.1,29.4,41.5,25.4,75,23,58,28.4,51.9,106,4.8,4.8,0.0,3.0,17.31,30577.95,63,38.3
2022-05-24,35.7,22.6,28.7,38.3,26.5,93,32,61,7.5,15.7,46,1.0,1.0,0.0,2.0,22.91,37086.58,53,37.7
2022-05-25,33.8,23.9,29.1,37.7,27.6,85,38,59,13.1,27.5,252,4.9,4.9,0.0,2.0,21.43,40285.53,63,39.8
2022-05-26,38.7,25.5,32.0,39.8,28.8,78,25,49,11.7,21.9,276,0.0,0.0,0.0,0.0,22.72,40441.55,1,41.6
2022-05-27,39.9,26.7,33.3,41.6,29.9,70,25,42,13.8,26.4,288,0.0,0.0,0.0,0.0,22.19,39863.09,2,42.7
2022-05-28,41.1,28.5,34.1,42.7,30.5,58,24,41,11.5,22.1,266,0.0,0.0,0.0,0.0,21.87,37625.86,3,42.6
2022-05-29,40.9,28.0,34.8,42.6,30.5,58,24,40,13.1,26.4,278,0.0,0.0,0.0,0.0,20.48,40578.52,2,43.5
2022-05-30,40.6,27.5,34.1,43.5,31.7,71,23,45,12.0,22.1,1,0.0,0.0,0.0,0.0,22.91,40293.72,3,43.3
2022-05-31,42.6,28.7,35.0,43.3,30.5,69,13,38,12.4,23.5,316,0.0,0.0,0.0,0.0,22.41,41285.7,3,41.6
2022-06-01,42.5,27.0,35.1,41.6,27.9,54,14,30,13.7,25.5,332,0.0,0.0,0.0,0.0,24.05,42483.76,3,42.3
2022-06-02,43.0,27.9,35.7,42.3,28.4,54,14,29,13.5,25.1,323,0.0,0.0,0.0,0.0,23.34,41914.89,3,44.0
2022-06-03,43.1,27.9,36.0,44.0,28.1,42,13,26,7.8,16.3,312,0.0,0.0,0.0,0.0,23.28,39774.16,3,46.0
2022-06-04,43.8,28.5,36.5,46.0,28.7,41,12,25,10.5,19.7,256,0.0,0.0,0.0,0.0,20.26,39770.76,3,44.8
2022-06-05,44.0,27.5,36.4,44.8,26.4,41,12,23,7.4,14.3,333,0.0,0.0,0.0,0.0,24.89,41827.01,3,43.0
2022-06-06,44.6,28.2,36.7,43.0,27.9,42,9,21,15.0,24.8,286,0.0,0.0,0.0,0.0,24.72,39960.73,1,43.0
2022-06-07,44.4,28.2,36.9,43.0,26.7,29,12,20,13.9,27.1,299,0.0,0.0,0.0,0.0,23.17,40023.22,3,42.1
2022-06-08,44.7,29.1,37.0,42.1,29.6,41,12,22,16.0,30.2,308,0.0,0.0,0.0,0.0,22.73,34653.51,3,42.8
2022-06-09,44.3,29.3,37.1,42.8,27.3,28,11,19,13.6,25.9,278,0.0,0.0,0.0,0.0,24.99,40611.04,3,43.6
2022-06-10,44.0,30.0,37.3,43.6,29.6,34,14,23,10.8,18.1,303,0.0,0.0,0.0,0.0,22.69,40148.51,3,43.3
2022-06-11,43.8,32.1,37.9,43.3,31.0,36,13,22,13.2,24.6,291,0.0,0.0,0.0,0.0,21.44,41192.06,3,43.7
2022-06-12,44.1,31.5,37.7,43.7,30.3,38,13,23,13.3,23.9,278,0.0,0.0,0.0,0.0,23.57,42793.6,1,42.7
2022-06-13,42.4,33.3,37.6,42.7,34.2,46,21,32,16.8,31.3,255,0.1,0.1,0.0,1.0,21.22,41974.94,51,44.3
2022-06-14,43.3,33.1,38.0,44.3,34.0,45,22,32,13.3,25.7,267,0.1,0.1,0.0,1.0,23.17,41163.43,51,44.5
2022-06-15,40.4,30.5,36.3,44.5,34.3,69,30,39,12.4,27.1,266,4.4,4.4,0.0,1.0,19.19,34464.25,63,43.8
2022-06-16,41.9,27.5,33.4,43.8,29.8,88,22,55,15.3,24.8,232,2.2,2.2,0.0,2.0,21.98,37616.05,61,41.4
2022-06-17,38.0,28.6,32.1,41.4,32.9,77,39,59,12.0,23.5,248,1.7,1.7,0.0,3.0,20.64,38571.46,55,39.8
2022-06-18,35.1,28.6,31.3,39.8,32.9,77,49,63,13.0,24.6,263,10.9,10.9,0.0,7.0,18.05,30106.08,63,41.6
2022-06-19,37.4,27.0,31.1,41.6,30.9,77,40,61,12.1,30.9,265,0.8,0.8,0.0,2.0,22.3,39509.37,53,39.4
2022-06-20,37.1,26.2,31.4,39.4,30.8,87,35,59,11.8,22.4,253,0.2,0.2,0.0,2.0,22.26,38478.93,51,41.5
2022-06-21,36.2,26.5,31.5,41.5,30.4,84,38,59,8.3,17.2,258,0.2,0.2,0.0,2.0,22.14,41775.57,51,42.8
2022-06-22,38.5,27.8,33.4,42.8,32.6,76,35,52,7.0,15.4,25,0.0,0.0,0.0,0.0,23.04,41580.73,3,42.3
2022-06-23,39.5,29.5,34.5,42.3,34.0,67,31,48,8.2,17.7,29,0.1,0.1,0.0,1.0,23.31,40938.54,51,42.3
2022-06-24,40.0,28.6,34.5,42.3,32.8,73,26,43,10.5,18.3,320,0.0,0.0,0.0,0.0,24.66,41963.12,3,43.0
2022-06-25,40.1,28.9,34.1,43.0,31.0,63,30,48,10.8,23.9,69,0.2,0.2,0.0,1.0,22.95,39259.1,51,42.6
2022-06-26,38.8,30.3,34.5,42.6,35.1,71,39,54,13.3,25.7,100,0.7,0.7,0.0,2.0,21.89,40271.21,53,43.5
2022-06-27,38.5,28.6,34.1,43.5,33.9,82,40,55,9.4,21.0,104,3.1,3.1,0.0,5.0,17.88,28221.3,61,44.1
2022-06-28,40.4,28.4,34.9,44.1,33.2,85,34,53,10.3,17.9,215,8.7,8.7,0.0,6.0,16.38,23419.44,63,37.9
2022-06-29,32.8,27.6,29.9,37.9,33.8,92,62,78,11.0,21.9,218,30.6,30.6,0.0,10.0,9.34,8855.82,65,35.4
2022-06-30,28.8,25.8,27.0,35.4,30.4,96,80,90,7.8,15.7,180,37.7,37.7,0.0,22.0,5.42,0.0,63,39.2
2022-07-01,33.2,25.5,29.4,39.2,31.8,97,61,79,5.7,13.2,208,4.1,4.1,0.0,11.0,17.1,32191.27,61,39.3
2022-07-02,33.2,26.8,29.3,39.3,32.6,97,62,81,8.1,18.8,187,17.3,17.3,0.0,7.0,14.18,25115.07,65,40.0
2022-07-03,33.0,26.1,29.6,40.0,31.8,96,62,79,7.9,14.3,87,11.3,11.3,0.0,12.0,17.49,24253.52,65,41.0
2022-07-04,35.0,26.8,30.8,41.0,31.9,93,55,74,11.9,20.8,77,6.9,6.9,0.0,10.0,22.54,41679.66,63,42.3
2022-07-05,36.2,26.5,31.5,42.3,32.5,95,54,71,10.5,20.8,103,0.2,0.2,0.0,2.0,23.14,43201.91,51,41.2
2022-07-06,34.4,28.5,31.7,41.2,34.2,86,55,70,10.5,21.7,87,17.4,17.4,0.0,10.0,21.06,39528.7,63,40.5
2022-07-07,35.2,29.0,32.1,40.5,33.1,77,52,64,12.8,23.9,99,0.3,0.3,0.0,3.0,22.64,43401.62,51,42.8
2022-07-08,36.3,28.1,32.6,42.8,33.8,83,47,64,7.2,15.4,88,0.1,0.1,0.0,1.0,23.1,43712.69,51,40.8
2022-07-09,35.8,27.3,31.9,40.8,33.1,85,52,65,11.5,21.7,71,0.4,0.4,0.0,2.0,19.28,34833.67,51,42.0
2022-07-10,37.2,25.7,32.6,42.0,32.0,93,41,60,10.0,21.3,80,6.0,6.0,0.0,3.0,24.12,43654.8,63,42.3
2022-07-11,37.3,29.6,33.3,42.3,33.7,68,44,56,9.3,19.5,77,0.1,0.1,0.0,1.0,23.14,42309.32,51,42.6
2022-07-12,37.5,30.2,33.7,42.6,34.2,70,44,56,10.8,21.3,72,0.0,0.0,0.0,0.0,22.7,42778.22,3,41.8
2022-07-13,38.4,30.0,34.2,41.8,34.2,70,39,52,13.6,25.3,76,0.1,0.1,0.0,1.0,23.73,43895.85,51,40.9
2022-07-14,38.6,30.1,34.1,40.9,32.8,67,38,52,17.6,32.7,89,0.1,0.1,0.0,1.0,24.25,43245.03,51,40.9
2022-07-15,38.0,29.3,32.6,40.9,32.8,75,41,58,17.3,31.8,101,1.3,1.3,0.0,2.0,22.43,41171.21,53,40.0
2022-07-16,35.2,27.6,30.4,40.0,33.3,91,51,73,9.3,20.6,110,33.4,33.4,0.0,8.0,18.28,37911.15,65,41.9
2022-07-17,37.3,26.8,32.4,41.9,33.4,97,46,66,11.3,22.1,74,4.0,4.0,0.0,5.0,23.74,43744.78,63,40.9
2022-07-18,37.3,30.4,33.4,40.9,34.3,69,43,57,13.5,25.9,88,0.6,0.6,0.0,4.0,23.76,42644.14,51,43.2
2022-07-19,37.6,29.4,33.4,43.2,34.4,72,42,57,5.8,15.0,114,0.4,0.4,0.0,4.0,23.94,44236.25,51,43.0
2022-07-20,35.7,27.7,30.2,43.0,34.4,93,58,78,11.7,23.3,252,25.4,25.4,0.0,11.0,11.43,13199.41,65,38.5
2022-07-21,32.2,25.5,28.4,38.5,30.7,95,64,84,8.8,18.3,301,19.2,19.2,0.0,15.0,11.56,4677.62,63,37.7
2022-07-22,31.5,25.9,28.0,37.7,31.3,96,67,85,8.6,16.3,39,18.6,18.6,0.0,18.0,13.68,18471.34,63,38.7
2022-07-23,34.1,25.2,28.9,38.7,30.2,97,57,81,12.1,23.9,106,22.7,22.7,0.0,21.0,18.59,30168.52,65,39.3
2022-07-24,34.1,25.7,28.7,39.3,30.5,95,59,82,11.7,24.4,101,26.6,26.6,0.0,10.0,21.15,39754.88,65,37.2
2022-07-25,32.0,25.2,27.4,37.2,30.0,96,66,87,10.5,21.0,112,21.4,21.4,0.0,22.0,14.59,17698.19,63,39.0
2022-07-26,32.7,25.1,28.0,39.0,30.2,97,62,83,7.9,15.9,130,7.6,7.6,0.0,17.0,17.75,29206.15,63,37.9
2022-07-27,31.7,25.1,27.9,37.9,30.8,98,66,85,6.3,13.4,184,17.4,17.4,0.0,15.0,13.96,13880.38,63,37.8
2022-07-28,31.5,25.0,27.7,37.8,29.8,96,68,86,8.5,17.9,247,15.9,15.9,0.0,17.0,16.68,27228.88,63,36.1
2022-07-29,31.2,25.2,27.9,36.1,29.7,95,69,83,8.3,16.1,272,18.3,18.3,0.0,15.0,14.98,23524.62,63,35.5
2022-07-30,30.0,25.7,27.6,35.5,31.3,98,74,88,10.1,19.2,247,16.9,16.9,0.0,22.0,13.72,18143.53,63,38.3
2022-07-31,33.5,26.2,29.8,38.3,31.8,95,53,73,9.4,18.1,255,0.5,0.5,0.0,4.0,21.41,40390.9,51,38.8
2022-08-01,34.1,26.9,30.3,38.8,31.4,82,52,68,9.2,18.3,264,0.3,0.3,0.0,3.0,23.26,42903.04,51,37.6
2022-08-02,32.5,27.4,29.4,37.6,32.0,88,64,77,8.3,16.8,259,2.9,2.9,0.0,4.0,14.79,22452.4,61,39.8
2022-08-03,32.1,25.7,28.5,39.8,30.9,95,66,84,5.7,10.3,299,17.9,17.9,0.0,19.0,15.57,22804.35,63,41.1
2022-08-04,33.3,26.4,28.8,41.1,32.2,98,63,84,8.5,15.9,107,7.5,7.5,0.0,6.0,18.15,22914.6,63,39.4
2022-08-05,32.8,25.9,29.0,39.4,31.0,96,64,83,7.2,14.8,80,6.6,6.6,0.0,8.0,15.97,30112.49,63,42.2
2022-08-06,33.2,26.9,29.4,42.2,33.8,97,66,85,5.1,12.1,69,9.8,9.8,0.0,9.0,19.01,34183.6,63,38.4
2022-08-07,32.5,25.4,28.1,38.4,30.6,95,67,86,8.7,17.2,70,8.9,8.9,0.0,13.0,13.53,15178.83,61,39.9
2022-08-08,33.5,25.7,29.2,39.9,31.6,98,63,83,13.5,25.1,55,9.1,9.1,0.0,9.0,19.57,39918.07,63,39.2
2022-08-09,34.1,27.7,30.7,39.2,32.7,86,59,73,15.0,29.1,76,0.2,0.2,0.0,2.0,22.74,43348.32,51,34.5
2022-08-10,32.5,28.0,29.7,34.5,30.7,80,59,72,20.2,35.6,77,0.6,0.6,0.0,5.0,19.08,37105.1,51,36.3
2022-08-11,32.7,25.9,28.2,36.3,29.2,92,63,81,16.6,33.1,90,7.7,7.7,0.0,16.0,13.88,17828.38,61,38.6
2022-08-12,31.9,25.2,27.8,38.6,28.9,98,66,83,12.8,21.9,117,10.5,10.5,0.0,16.0,16.24,24133.52,63,40.5
2022-08-13,32.8,24.6,27.9,40.5,29.3,97,65,85,6.3,13.2,273,27.0,27.0,0.0,17.0,18.21,32922.67,65,37.0
2022-08-14,31.0,25.5,27.5,37.0,30.7,97,71,87,10.0,19.9,35,32.3,32.3,0.0,19.0,13.37,19592.07,65,33.3
2022-08-15,30.2,25.4,27.3,33.3,28.3,95,69,82,20.6,37.6,66,14.1,14.1,0.0,16.0,13.66,26644.13,63,36.6
2022-08-16,32.6,26.4,28.2,36.6,27.9,83,60,75,17.5,29.1,135,2.0,2.0,0.0,8.0,16.67,28076.18,53,37.8
2022-08-17,32.3,25.1,28.8,37.8,29.8,89,59,74,7.2,15.0,204,0.4,0.4,0.0,4.0,21.79,42987.07,51,37.5
2022-08-18,33.3,26.5,29.6,37.5,31.4,88,56,72,11.6,21.0,263,0.5,0.5,0.0,5.0,22.23,43082.58,51,39.0
2022-08-19,33.5,26.5,29.4,39.0,30.9,91,58,75,11.2,21.3,283,5.9,5.9,0.0,12.0,20.93,42409.64,61,39.1
2022-08-20,32.5,25.1,27.4,39.1,29.8,97,68,86,10.3,19.5,344,45.9,45.9,0.0,18.0,15.06,18595.31,65,33.7
2022-08-21,30.6,24.8,26.9,33.7,27.7,96,70,87,18.7,36.7,38,30.0,30.0,0.0,20.0,10.11,9051.67,63,35.0
2022-08-22,32.0,25.1,28.4,35.0,27.7,93,62,77,17.5,34.2,101,1.5,1.5,0.0,9.0,19.81,43163.44,51,36.4
2022-08-23,32.2,25.0,28.6,36.4,27.0,83,60,71,11.0,20.8,164,0.3,0.3,0.0,3.0,21.06,42472.03,51,38.4
2022-08-24,31.6,24.7,27.4,38.4,29.4,97,64,84,6.1,13.9,182,5.1,5.1,0.0,8.0,17.15,29985.05,63,35.5
2022-08-25,29.1,25.1,26.9,35.5,31.1,97,79,88,6.1,12.8,281,8.4,8.4,0.0,10.0,11.43,11655.52,63,37.9
2022-08-26,31.4,25.0,27.6,37.9,29.9,97,69,85,7.6,15.2,286,6.1,6.1,0.0,17.0,15.79,35800.8,55,39.5
2022-08-27,32.5,24.8,27.8,39.5,29.6,97,69,86,9.8,21.0,265,24.7,24.7,0.0,14.0,19.34,36672.75,65,39.0
2022-08-28,32.5,25.7,28.3,39.0,31.5,96,65,83,7.6,14.3,274,9.2,9.2,0.0,6.0,15.72,20641.38,63,38.0
2022-08-29,30.9,25.0,27.1,38.0,30.1,98,74,90,6.0,16.6,289,11.5,11.5,0.0,17.0,14.27,28954.09,63,40.2
2022-08-30,32.2,25.5,28.4,40.2,31.5,98,68,85,3.8,10.3,236,1.2,1.2,0.0,7.0,19.45,30478.53,53,40.4
2022-08-31,32.8,26.1,29.1,40.4,32.3,97,68,83,6.5,13.6,246,1.5,1.5,0.0,6.0,18.64,32396.49,53,41.2
2022-09-01,33.0,25.8,28.3,41.2,31.6,97,69,87,7.1,17.2,215,19.3,19.3,0.0,15.0,14.85,21073.97,63,39.2
2022-09-02,31.6,25.9,28.5,39.2,32.5,99,71,88,6.5,17.0,246,6.1,6.1,0.0,11.0,16.38,23206.7,63,39.8
2022-09-03,33.6,26.3,29.6,39.8,31.3,90,61,79,9.3,18.6,255,0.5,0.5,0.0,4.0,20.75,39600.0,51,40.4
2022-09-04,34.3,26.5,29.9,40.4,31.2,89,54,75,8.6,16.6,264,0.0,0.0,0.0,0.0,22.23,41635.15,3,40.2
2022-09-05,33.8,26.2,29.7,40.2,30.9,87,55,75,6.9,14.3,271,0.0,0.0,0.0,0.0,22.5,41407.59,2,40.5
2022-09-06,34.0,25.6,29.8,40.5,31.1,93,52,75,5.9,11.4,276,0.0,0.0,0.0,0.0,22.11,41180.88,3,40.9
2022-09-07,34.2,26.0,30.2,40.9,31.6,91,55,73,5.7,11.2,59,0.0,0.0,0.0,0.0,21.98,40954.95,3,40.1
2022-09-08,33.2,26.3,29.2,40.1,32.0,95,64,81,8.1,16.1,79,2.4,2.4,0.0,9.0,20.93,39600.0,53,40.5
2022-09-09,33.5,26.5,29.5,40.5,32.3,95,63,81,9.5,19.0,78,0.5,0.5,0.0,4.0,19.32,34730.41,51,39.6
2022-09-10,33.0,26.3,29.1,39.6,31.7,93,63,80,8.1,17.0,66,0.6,0.6,0.0,3.0,20.09,39600.0,51,38.2
2022-09-11,33.2,26.5,29.5,38.2,31.6,92,58,77,11.7,21.9,68,0.3,0.3,0.0,1.0,21.02,39801.95,51,35.1
2022-09-12,31.4,26.1,28.0,35.1,29.0,87,66,80,14.4,27.5,69,3.9,3.9,0.0,10.0,17.0,32190.33,61,32.2
2022-09-13,30.0,25.0,26.6,32.2,28.0,95,72,86,17.4,33.6,87,6.4,6.4,0.0,16.0,12.32,22807.51,61,34.1
2022-09-14,30.2,24.6,26.5,34.1,28.3,97,69,89,13.1,25.1,122,23.2,23.2,0.0,20.0,11.42,17781.65,63,31.3
2022-09-15,27.4,24.5,25.6,31.3,27.6,94,86,92,15.2,26.8,199,57.4,57.4,0.0,24.0,8.89,8496.17,63,35.1
2022-09-16,30.5,24.7,26.6,35.1,27.4,94,71,87,14.6,25.5,237,14.1,14.1,0.0,16.0,14.55,28081.89,63,36.4
2022-09-17,30.9,24.5,26.7,36.4,29.8,98,70,87,7.5,17.2,262,3.6,3.6,0.0,4.0,12.73,23163.82,63,38.5
2022-09-18,32.8,23.9,28.1,38.5,27.7,92,60,79,10.3,17.0,284,0.1,0.1,0.0,1.0,20.81,39600.0,51,40.1
2022-09-19,31.8,24.5,27.9,40.1,29.6,97,69,83,8.5,14.3,294,1.3,1.3,0.0,7.0,19.55,39600.0,51,37.9
2022-09-20,31.6,25.0,27.7,37.9,30.7,98,66,86,11.6,21.3,44,6.2,6.2,0.0,9.0,15.86,39531.52,63,33.7
2022-09-21,29.6,24.4,25.7,33.7,28.3,97,74,92,10.7,20.4,82,52.7,52.7,0.0,24.0,8.4,7591.29,63,33.9
2022-09-22,29.6,24.2,26.1,33.9,28.7,97,75,90,11.4,20.6,118,15.9,15.9,0.0,16.0,10.62,16164.72,63,36.6
2022-09-23,31.5,24.6,27.5,36.6,29.7,97,64,82,11.2,23.3,149,5.1,5.1,0.0,9.0,17.19,33254.79,61,34.8
2022-09-24,30.6,24.9,27.2,34.8,28.8,88,66,79,13.0,23.3,193,0.7,0.7,0.0,4.0,16.53,39600.0,51,37.7
2022-09-25,31.4,24.0,26.6,37.7,27.3,96,66,86,10.6,17.7,189,20.3,20.3,0.0,12.0,16.6,31861.91,63,38.5
2022-09-26,31.6,24.0,27.1,38.5,28.9,98,67,85,6.8,17.2,285,2.4,2.4,0.0,9.0,17.46,38820.88,55,36.9
2022-09-27,32.3,24.5,27.8,36.9,29.7,97,56,79,9.2,16.8,311,0.1,0.1,0.0,1.0,20.04,39600.0,51,37.3
2022-09-28,32.5,23.5,28.0,37.3,28.2,96,54,76,8.3,15.2,313,0.0,0.0,0.0,0.0,20.06,39600.0,0,38.0
2022-09-29,33.4,23.6,28.0,38.0,28.1,95,47,74,8.4,15.4,297,0.0,0.0,0.0,0.0,20.45,39600.0,0,37.3
2022-09-30,32.1,23.5,27.2,37.3,27.8,93,55,77,8.2,20.4,294,0.6,0.6,0.0,2.0,18.5,38323.03,53,37.2
2022-10-01,31.9,23.0,27.6,37.2,27.7,97,58,79,5.7,13.2,292,0.4,0.4,0.0,1.0,18.59,39600.0,51,38.0
